new_split,original_split,class_name,target_present,sample_id,source_file,beam_layer,azimuth_deg,distance_m,velocity_mps,mat_path,label_path
train,train,UAV,1,20260202_144629_beam2,20260202_144629,2,313.77,2400.0,-6.76,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144629_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144629_beam2.txt
train,train,UAV,1,20260202_144629_beam3,20260202_144629,3,314.77,2400.0,-6.76,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144629_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144629_beam3.txt
train,train,UAV,1,20260202_144629_beam4,20260202_144629,4,313.77,2400.0,-6.76,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144629_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144629_beam4.txt
train,train,UAV,1,20260202_144637_beam1,20260202_144637,1,315.08,2130.0,-1.28,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144637_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144637_beam1.txt
train,train,UAV,1,20260202_144637_beam2,20260202_144637,2,315.08,2130.0,-1.1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144637_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144637_beam2.txt
train,train,UAV,1,20260202_144637_beam3,20260202_144637,3,315.08,2130.0,-1.1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144637_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144637_beam3.txt
train,train,UAV,1,20260202_144637_beam4,20260202_144637,4,315.08,2100.0,-1.28,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144637_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144637_beam4.txt
train,train,UAV,1,20260202_144645_beam1,20260202_144645,1,310.9,2040.0,2.01,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144645_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144645_beam1.txt
train,train,UAV,1,20260202_144645_beam2,20260202_144645,2,310.9,2070.0,2.01,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144645_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144645_beam2.txt
train,train,UAV,1,20260202_144645_beam3,20260202_144645,3,310.9,2070.0,2.01,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144645_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144645_beam3.txt
train,train,UAV,1,20260202_144645_beam4,20260202_144645,4,310.9,2040.0,2.01,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144645_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144645_beam4.txt
train,train,UAV,1,20260202_144710_beam1,20260202_144710,1,308.54,2160.0,4.2,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144710_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144710_beam1.txt
train,train,UAV,1,20260202_144710_beam2,20260202_144710,2,308.54,2160.0,4.2,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144710_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144710_beam2.txt
train,train,UAV,1,20260202_144710_beam3,20260202_144710,3,308.54,2160.0,4.2,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144710_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144710_beam3.txt
train,train,UAV,1,20260202_144710_beam4,20260202_144710,4,308.54,2130.0,4.2,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144710_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144710_beam4.txt
train,train,UAV,1,20260202_144718_beam1,20260202_144718,1,310.45,2190.0,3.47,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144718_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144718_beam1.txt
train,train,UAV,1,20260202_144718_beam2,20260202_144718,2,310.45,2190.0,3.47,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144718_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144718_beam2.txt
train,train,UAV,1,20260202_144718_beam3,20260202_144718,3,310.45,2190.0,3.47,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144718_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144718_beam3.txt
train,train,UAV,1,20260202_144718_beam4,20260202_144718,4,310.45,2190.0,3.47,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144718_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144718_beam4.txt
train,test,UAV,1,20260202_144727_beam1,20260202_144727,1,311.14,2160.0,-1.46,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144727_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/Labels/20260202_144727_beam1.txt
train,test,UAV,1,20260202_144727_beam2,20260202_144727,2,310.14,2190.0,-1.46,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144727_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/Labels/20260202_144727_beam2.txt
train,test,UAV,1,20260202_144727_beam3,20260202_144727,3,310.14,2220.0,-1.46,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144727_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/Labels/20260202_144727_beam3.txt
train,test,UAV,1,20260202_144727_beam4,20260202_144727,4,310.14,2190.0,-1.46,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144727_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/Labels/20260202_144727_beam4.txt
train,test,UAV,1,20260202_144735_beam1,20260202_144735,1,311.85,2160.0,-2.38,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144735_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/Labels/20260202_144735_beam1.txt
train,test,UAV,1,20260202_144735_beam2,20260202_144735,2,310.85,2190.0,-2.38,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144735_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/Labels/20260202_144735_beam2.txt
train,test,UAV,1,20260202_144735_beam3,20260202_144735,3,311.85,2190.0,-2.38,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144735_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/Labels/20260202_144735_beam3.txt
train,test,UAV,1,20260202_144735_beam4,20260202_144735,4,311.85,2190.0,-2.38,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144735_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/Labels/20260202_144735_beam4.txt
train,train,UAV,1,20260202_144751_beam1,20260202_144751,1,312.01,2160.0,-4.75,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144751_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144751_beam1.txt
train,train,UAV,1,20260202_144751_beam2,20260202_144751,2,312.01,2160.0,-4.75,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144751_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144751_beam2.txt
train,train,UAV,1,20260202_144751_beam3,20260202_144751,3,312.01,2160.0,-4.75,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144751_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144751_beam3.txt
train,train,UAV,1,20260202_144751_beam4,20260202_144751,4,312.01,2160.0,-4.75,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144751_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144751_beam4.txt
train,train,UAV,1,20260202_144751_beam5,20260202_144751,5,312.01,2160.0,-4.75,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144751_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144751_beam5.txt
train,train,UAV,1,20260202_144800_beam1,20260202_144800,1,311.28,2100.0,-5.48,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144800_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144800_beam1.txt
train,train,UAV,1,20260202_144800_beam2,20260202_144800,2,311.28,2100.0,-5.48,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144800_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144800_beam2.txt
train,train,UAV,1,20260202_144800_beam3,20260202_144800,3,311.28,2100.0,-5.48,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144800_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144800_beam3.txt
train,train,UAV,1,20260202_144800_beam4,20260202_144800,4,310.26,2100.0,-5.48,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144800_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144800_beam4.txt
train,test,UAV,1,20260202_144808_beam1,20260202_144808,1,310.72,2040.0,-5.48,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144808_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/Labels/20260202_144808_beam1.txt
train,test,UAV,1,20260202_144808_beam2,20260202_144808,2,310.72,2040.0,-5.66,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144808_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/Labels/20260202_144808_beam2.txt
train,test,UAV,1,20260202_144808_beam3,20260202_144808,3,310.72,2040.0,-5.66,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144808_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/Labels/20260202_144808_beam3.txt
train,test,UAV,1,20260202_144808_beam4,20260202_144808,4,310.72,2070.0,-5.66,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144808_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/Labels/20260202_144808_beam4.txt
train,val,UAV,1,20260202_144816_beam1,20260202_144816,1,311.14,2040.0,2.56,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_144816_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_144816_beam1.txt
train,val,UAV,1,20260202_144816_beam2,20260202_144816,2,310.14,2010.0,2.56,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_144816_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_144816_beam2.txt
train,val,UAV,1,20260202_144816_beam3,20260202_144816,3,311.14,2040.0,2.56,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_144816_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_144816_beam3.txt
train,val,UAV,1,20260202_144816_beam4,20260202_144816,4,311.14,2010.0,2.56,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_144816_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_144816_beam4.txt
train,val,UAV,1,20260202_144816_beam5,20260202_144816,5,311.14,2010.0,2.56,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_144816_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_144816_beam5.txt
train,train,UAV,1,20260202_144825_beam1,20260202_144825,1,311.13,2070.0,5.3,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144825_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144825_beam1.txt
train,train,UAV,1,20260202_144825_beam2,20260202_144825,2,311.13,2070.0,5.3,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144825_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144825_beam2.txt
train,train,UAV,1,20260202_144825_beam3,20260202_144825,3,311.13,2040.0,5.12,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144825_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144825_beam3.txt
train,train,UAV,1,20260202_144825_beam4,20260202_144825,4,310.14,2070.0,5.3,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144825_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144825_beam4.txt
train,train,UAV,1,20260202_144825_beam5,20260202_144825,5,310.14,2040.0,5.3,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144825_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144825_beam5.txt
train,train,UAV,1,20260202_144833_beam1,20260202_144833,1,310.72,2100.0,5.48,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144833_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144833_beam1.txt
train,train,UAV,1,20260202_144833_beam2,20260202_144833,2,309.73,2100.0,5.48,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144833_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144833_beam2.txt
train,train,UAV,1,20260202_144833_beam3,20260202_144833,3,309.73,2100.0,5.48,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144833_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144833_beam3.txt
train,train,UAV,1,20260202_144833_beam4,20260202_144833,4,309.73,2100.0,5.48,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144833_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144833_beam4.txt
train,train,UAV,1,20260202_144833_beam5,20260202_144833,5,310.72,2100.0,5.48,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144833_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144833_beam5.txt
train,train,UAV,1,20260202_145713_beam1,20260202_145713,1,311.05,2190.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145713_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145713_beam1.txt
train,train,UAV,1,20260202_145713_beam2,20260202_145713,2,312.03,2190.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145713_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145713_beam2.txt
train,train,UAV,1,20260202_145713_beam3,20260202_145713,3,311.05,2190.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145713_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145713_beam3.txt
train,train,UAV,1,20260202_145713_beam4,20260202_145713,4,312.03,2190.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145713_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145713_beam4.txt
train,train,UAV,1,20260202_145722_beam1,20260202_145722,1,312.1,2130.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145722_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145722_beam1.txt
train,train,UAV,1,20260202_145722_beam2,20260202_145722,2,312.1,2130.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145722_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145722_beam2.txt
train,train,UAV,1,20260202_145722_beam3,20260202_145722,3,312.1,2130.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145722_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145722_beam3.txt
train,train,UAV,1,20260202_145722_beam4,20260202_145722,4,312.1,2160.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145722_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145722_beam4.txt
train,train,UAV,1,20260202_145730_beam1,20260202_145730,1,311.89,2070.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145730_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145730_beam1.txt
train,train,UAV,1,20260202_145730_beam2,20260202_145730,2,311.89,2070.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145730_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145730_beam2.txt
train,train,UAV,1,20260202_145730_beam3,20260202_145730,3,311.89,2070.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145730_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145730_beam3.txt
train,train,UAV,1,20260202_145730_beam4,20260202_145730,4,311.89,2070.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145730_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145730_beam4.txt
train,train,UAV,1,20260202_145730_beam5,20260202_145730,5,311.89,2100.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145730_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145730_beam5.txt
train,val,UAV,1,20260202_145738_beam1,20260202_145738,1,311.96,2040.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145738_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_145738_beam1.txt
train,val,UAV,1,20260202_145738_beam2,20260202_145738,2,311.96,2040.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145738_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_145738_beam2.txt
train,val,UAV,1,20260202_145738_beam3,20260202_145738,3,311.96,2040.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145738_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_145738_beam3.txt
train,val,UAV,1,20260202_145738_beam4,20260202_145738,4,311.96,2040.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145738_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_145738_beam4.txt
train,val,UAV,1,20260202_145738_beam5,20260202_145738,5,311.96,2040.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145738_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_145738_beam5.txt
train,train,UAV,1,20260202_145746_beam1,20260202_145746,1,312.01,2010.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145746_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145746_beam1.txt
train,train,UAV,1,20260202_145746_beam2,20260202_145746,2,312.01,2010.0,-6.03,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145746_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145746_beam2.txt
train,train,UAV,1,20260202_145746_beam3,20260202_145746,3,312.01,2010.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145746_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145746_beam3.txt
train,train,UAV,1,20260202_145746_beam4,20260202_145746,4,312.01,1980.0,-6.03,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145746_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145746_beam4.txt
train,train,UAV,1,20260202_145746_beam5,20260202_145746,5,312.01,1980.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145746_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145746_beam5.txt
train,train,UAV,1,20260202_145755_beam1,20260202_145755,1,311.93,1950.0,-6.03,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145755_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145755_beam1.txt
