current_split,class_name,target_present,sample_id,source_file_raw,exact_group,timestamp,timestamp_iso,mat_path,label_path,file_size_bytes,sha256,class_group_key,session_gap30,session_gap60,session_gap120,session_gap300
train,uav,1,20260202_144645_beam3,20260202_144645,20260202_144645,20260202_144645,2026-02-02T14:46:45,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144645_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144645_beam3.txt,106776,,uav::20260202_144645,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144645_beam4,20260202_144645,20260202_144645,20260202_144645,2026-02-02T14:46:45,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144645_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144645_beam4.txt,106367,,uav::20260202_144645,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144710_beam1,20260202_144710,20260202_144710,20260202_144710,2026-02-02T14:47:10,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144710_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144710_beam1.txt,107090,,uav::20260202_144710,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144710_beam2,20260202_144710,20260202_144710,20260202_144710,2026-02-02T14:47:10,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144710_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144710_beam2.txt,106312,,uav::20260202_144710,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144710_beam3,20260202_144710,20260202_144710,20260202_144710,2026-02-02T14:47:10,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144710_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144710_beam3.txt,105977,,uav::20260202_144710,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144710_beam4,20260202_144710,20260202_144710,20260202_144710,2026-02-02T14:47:10,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144710_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144710_beam4.txt,105486,,uav::20260202_144710,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144718_beam1,20260202_144718,20260202_144718,20260202_144718,2026-02-02T14:47:18,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144718_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144718_beam1.txt,107366,,uav::20260202_144718,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144718_beam2,20260202_144718,20260202_144718,20260202_144718,2026-02-02T14:47:18,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144718_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144718_beam2.txt,107021,,uav::20260202_144718,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144718_beam3,20260202_144718,20260202_144718,20260202_144718,2026-02-02T14:47:18,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144718_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144718_beam3.txt,106726,,uav::20260202_144718,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144718_beam4,20260202_144718,20260202_144718,20260202_144718,2026-02-02T14:47:18,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144718_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144718_beam4.txt,106733,,uav::20260202_144718,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144751_beam1,20260202_144751,20260202_144751,20260202_144751,2026-02-02T14:47:51,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144751_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144751_beam1.txt,107306,,uav::20260202_144751,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144751_beam2,20260202_144751,20260202_144751,20260202_144751,2026-02-02T14:47:51,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144751_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144751_beam2.txt,107595,,uav::20260202_144751,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144751_beam3,20260202_144751,20260202_144751,20260202_144751,2026-02-02T14:47:51,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144751_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144751_beam3.txt,107565,,uav::20260202_144751,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144751_beam4,20260202_144751,20260202_144751,20260202_144751,2026-02-02T14:47:51,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144751_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144751_beam4.txt,107640,,uav::20260202_144751,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144751_beam5,20260202_144751,20260202_144751,20260202_144751,2026-02-02T14:47:51,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144751_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144751_beam5.txt,111412,,uav::20260202_144751,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144800_beam1,20260202_144800,20260202_144800,20260202_144800,2026-02-02T14:48:00,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144800_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144800_beam1.txt,108608,,uav::20260202_144800,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144800_beam2,20260202_144800,20260202_144800,20260202_144800,2026-02-02T14:48:00,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144800_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144800_beam2.txt,107926,,uav::20260202_144800,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144800_beam3,20260202_144800,20260202_144800,20260202_144800,2026-02-02T14:48:00,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144800_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144800_beam3.txt,106907,,uav::20260202_144800,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144800_beam4,20260202_144800,20260202_144800,20260202_144800,2026-02-02T14:48:00,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144800_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144800_beam4.txt,107303,,uav::20260202_144800,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144825_beam1,20260202_144825,20260202_144825,20260202_144825,2026-02-02T14:48:25,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144825_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144825_beam1.txt,107591,,uav::20260202_144825,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144825_beam2,20260202_144825,20260202_144825,20260202_144825,2026-02-02T14:48:25,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144825_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144825_beam2.txt,107236,,uav::20260202_144825,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144825_beam3,20260202_144825,20260202_144825,20260202_144825,2026-02-02T14:48:25,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144825_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144825_beam3.txt,107318,,uav::20260202_144825,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144825_beam4,20260202_144825,20260202_144825,20260202_144825,2026-02-02T14:48:25,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144825_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144825_beam4.txt,105794,,uav::20260202_144825,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144825_beam5,20260202_144825,20260202_144825,20260202_144825,2026-02-02T14:48:25,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144825_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144825_beam5.txt,110060,,uav::20260202_144825,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144833_beam1,20260202_144833,20260202_144833,20260202_144833,2026-02-02T14:48:33,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144833_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144833_beam1.txt,107657,,uav::20260202_144833,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144833_beam2,20260202_144833,20260202_144833,20260202_144833,2026-02-02T14:48:33,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144833_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144833_beam2.txt,107285,,uav::20260202_144833,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144833_beam3,20260202_144833,20260202_144833,20260202_144833,2026-02-02T14:48:33,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144833_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144833_beam3.txt,107165,,uav::20260202_144833,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144833_beam4,20260202_144833,20260202_144833,20260202_144833,2026-02-02T14:48:33,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144833_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144833_beam4.txt,106216,,uav::20260202_144833,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144833_beam5,20260202_144833,20260202_144833,20260202_144833,2026-02-02T14:48:33,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144833_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144833_beam5.txt,110946,,uav::20260202_144833,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144849_beam1,20260202_144849,20260202_144849,20260202_144849,2026-02-02T14:48:49,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144849_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144849_beam1.txt,108224,,uav::20260202_144849,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144849_beam2,20260202_144849,20260202_144849,20260202_144849,2026-02-02T14:48:49,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144849_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144849_beam2.txt,108194,,uav::20260202_144849,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144849_beam3,20260202_144849,20260202_144849,20260202_144849,2026-02-02T14:48:49,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144849_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144849_beam3.txt,108004,,uav::20260202_144849,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144849_beam4,20260202_144849,20260202_144849,20260202_144849,2026-02-02T14:48:49,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144849_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144849_beam4.txt,107569,,uav::20260202_144849,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144914_beam1,20260202_144914,20260202_144914,20260202_144914,2026-02-02T14:49:14,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144914_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144914_beam1.txt,108007,,uav::20260202_144914,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144914_beam2,20260202_144914,20260202_144914,20260202_144914,2026-02-02T14:49:14,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144914_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144914_beam2.txt,107126,,uav::20260202_144914,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144914_beam3,20260202_144914,20260202_144914,20260202_144914,2026-02-02T14:49:14,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144914_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144914_beam3.txt,107024,,uav::20260202_144914,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144914_beam4,20260202_144914,20260202_144914,20260202_144914,2026-02-02T14:49:14,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144914_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144914_beam4.txt,106956,,uav::20260202_144914,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144922_beam1,20260202_144922,20260202_144922,20260202_144922,2026-02-02T14:49:22,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144922_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144922_beam1.txt,107186,,uav::20260202_144922,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144922_beam2,20260202_144922,20260202_144922,20260202_144922,2026-02-02T14:49:22,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144922_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144922_beam2.txt,107648,,uav::20260202_144922,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144922_beam3,20260202_144922,20260202_144922,20260202_144922,2026-02-02T14:49:22,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144922_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144922_beam3.txt,107312,,uav::20260202_144922,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144922_beam4,20260202_144922,20260202_144922,20260202_144922,2026-02-02T14:49:22,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144922_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144922_beam4.txt,107242,,uav::20260202_144922,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144922_beam5,20260202_144922,20260202_144922,20260202_144922,2026-02-02T14:49:22,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144922_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144922_beam5.txt,110793,,uav::20260202_144922,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144939_beam1,20260202_144939,20260202_144939,20260202_144939,2026-02-02T14:49:39,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144939_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144939_beam1.txt,107572,,uav::20260202_144939,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144939_beam2,20260202_144939,20260202_144939,20260202_144939,2026-02-02T14:49:39,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144939_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144939_beam2.txt,106463,,uav::20260202_144939,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144939_beam3,20260202_144939,20260202_144939,20260202_144939,2026-02-02T14:49:39,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144939_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144939_beam3.txt,106164,,uav::20260202_144939,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144939_beam4,20260202_144939,20260202_144939,20260202_144939,2026-02-02T14:49:39,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144939_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144939_beam4.txt,106535,,uav::20260202_144939,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144939_beam5,20260202_144939,20260202_144939,20260202_144939,2026-02-02T14:49:39,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144939_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144939_beam5.txt,110711,,uav::20260202_144939,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144947_beam1,20260202_144947,20260202_144947,20260202_144947,2026-02-02T14:49:47,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144947_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144947_beam1.txt,107640,,uav::20260202_144947,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144947_beam2,20260202_144947,20260202_144947,20260202_144947,2026-02-02T14:49:47,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144947_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144947_beam2.txt,107293,,uav::20260202_144947,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144947_beam3,20260202_144947,20260202_144947,20260202_144947,2026-02-02T14:49:47,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144947_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144947_beam3.txt,107855,,uav::20260202_144947,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144947_beam4,20260202_144947,20260202_144947,20260202_144947,2026-02-02T14:49:47,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144947_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144947_beam4.txt,107792,,uav::20260202_144947,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144947_beam5,20260202_144947,20260202_144947,20260202_144947,2026-02-02T14:49:47,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144947_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144947_beam5.txt,111160,,uav::20260202_144947,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144955_beam1,20260202_144955,20260202_144955,20260202_144955,2026-02-02T14:49:55,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144955_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144955_beam1.txt,107076,,uav::20260202_144955,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144955_beam2,20260202_144955,20260202_144955,20260202_144955,2026-02-02T14:49:55,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144955_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144955_beam2.txt,105294,,uav::20260202_144955,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144955_beam3,20260202_144955,20260202_144955,20260202_144955,2026-02-02T14:49:55,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144955_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144955_beam3.txt,106802,,uav::20260202_144955,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144955_beam4,20260202_144955,20260202_144955,20260202_144955,2026-02-02T14:49:55,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144955_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144955_beam4.txt,107181,,uav::20260202_144955,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
train,uav,1,20260202_144955_beam5,20260202_144955,20260202_144955,20260202_144955,2026-02-02T14:49:55,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144955_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_144955_beam5.txt,109261,,uav::20260202_144955,uav_session_gap30_001,uav_session_gap60_001,uav_session_gap120_001,uav_session_gap300_001
