key_type,key_value,fold_presence_count,train_count,val_count,test_count,mixed_role_fold_count,expected_train_count_if_complete_cv,expected_val_count_if_complete_cv,expected_test_count_if_complete_cv,fold_01_role,fold_02_role,fold_03_role,fold_04_role,fold_05_role,fold_06_role,complete_fold_presence,rotation_ok
sample,20260202_144808_beam1,6,4,1,1,0,4,1,1,train,val,test,train,train,train,True,True
sample,20260202_144808_beam2,6,4,1,1,0,4,1,1,train,val,test,train,train,train,True,True
sample,20260202_144808_beam3,6,4,1,1,0,4,1,1,train,val,test,train,train,train,True,True
sample,20260202_144808_beam4,6,4,1,1,0,4,1,1,train,val,test,train,train,train,True,True
sample,20260202_144816_beam1,6,4,1,1,0,4,1,1,train,val,test,train,train,train,True,True
sample,20260202_144816_beam2,6,4,1,1,0,4,1,1,train,val,test,train,train,train,True,True
sample,20260202_144816_beam3,6,4,1,1,0,4,1,1,train,val,test,train,train,train,True,True
sample,20260202_144816_beam4,6,4,1,1,0,4,1,1,train,val,test,train,train,train,True,True
sample,20260202_144816_beam5,6,4,1,1,0,4,1,1,train,val,test,train,train,train,True,True
sample,20260202_144825_beam1,6,4,1,1,0,4,1,1,train,val,test,train,train,train,True,True
sample,20260202_144825_beam2,6,4,1,1,0,4,1,1,train,val,test,train,train,train,True,True
sample,20260202_144825_beam3,6,4,1,1,0,4,1,1,train,val,test,train,train,train,True,True
sample,20260202_144825_beam4,6,4,1,1,0,4,1,1,train,val,test,train,train,train,True,True
sample,20260202_144825_beam5,6,4,1,1,0,4,1,1,train,val,test,train,train,train,True,True
sample,20260202_144833_beam1,6,4,1,1,0,4,1,1,train,val,test,train,train,train,True,True
sample,20260202_144833_beam2,6,4,1,1,0,4,1,1,train,val,test,train,train,train,True,True
sample,20260202_144833_beam3,6,4,1,1,0,4,1,1,train,val,test,train,train,train,True,True
sample,20260202_144833_beam4,6,4,1,1,0,4,1,1,train,val,test,train,train,train,True,True
sample,20260202_144833_beam5,6,4,1,1,0,4,1,1,train,val,test,train,train,train,True,True
sample,20260202_144841_beam1,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144841_beam2,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144841_beam3,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144841_beam4,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144849_beam1,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144849_beam2,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144849_beam3,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144849_beam4,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144857_beam1,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144857_beam2,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144857_beam3,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144857_beam4,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144906_beam1,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144906_beam2,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144906_beam3,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144906_beam4,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144914_beam1,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144914_beam2,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144914_beam3,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144914_beam4,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144922_beam1,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144922_beam2,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144922_beam3,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144922_beam4,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144922_beam5,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144931_beam1,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144931_beam2,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144931_beam3,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144931_beam4,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144939_beam1,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144939_beam2,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144939_beam3,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144939_beam4,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144939_beam5,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144947_beam1,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144947_beam2,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144947_beam3,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144947_beam4,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144947_beam5,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144955_beam1,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144955_beam2,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144955_beam3,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144955_beam4,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_144955_beam5,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_145004_beam1,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_145004_beam2,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_145004_beam3,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_145004_beam4,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_145012_beam1,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_145012_beam2,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_145012_beam3,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_145012_beam4,6,4,1,1,0,4,1,1,train,train,val,test,train,train,True,True
sample,20260202_145020_beam1,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145020_beam2,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145020_beam3,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145020_beam4,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145028_beam1,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145028_beam2,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145028_beam3,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145037_beam1,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145037_beam2,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145037_beam3,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145045_beam1,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145045_beam2,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145045_beam3,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145045_beam4,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145053_beam1,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145053_beam2,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145053_beam3,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145053_beam4,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145102_beam1,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145102_beam2,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145102_beam3,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145102_beam4,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145102_beam5,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145110_beam1,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145110_beam2,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145110_beam3,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145110_beam4,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145118_beam1,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145118_beam2,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145118_beam3,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145118_beam4,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145126_beam1,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145126_beam2,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145126_beam3,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145126_beam4,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145126_beam5,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145135_beam1,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145135_beam2,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145135_beam3,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145135_beam4,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145135_beam5,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145143_beam1,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145143_beam2,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145143_beam3,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145143_beam4,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145143_beam5,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145151_beam1,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145151_beam2,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145151_beam3,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145151_beam4,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145151_beam5,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145208_beam1,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145208_beam2,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145208_beam3,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145208_beam4,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145216_beam1,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145216_beam2,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145216_beam3,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145216_beam4,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145216_beam5,6,4,1,1,0,4,1,1,train,train,train,val,test,train,True,True
sample,20260202_145713_beam1,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145713_beam2,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145713_beam3,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145713_beam4,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145722_beam1,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145722_beam2,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145722_beam3,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145722_beam4,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145730_beam1,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145730_beam2,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145730_beam3,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145730_beam4,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145730_beam5,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145738_beam1,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145738_beam2,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145738_beam3,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145738_beam4,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145738_beam5,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145746_beam1,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145746_beam2,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145746_beam3,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145746_beam4,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145746_beam5,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145755_beam1,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145755_beam2,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145755_beam3,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145755_beam4,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145755_beam5,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145813_beam1,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145813_beam2,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145813_beam3,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145813_beam4,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145813_beam5,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145819_beam1,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145819_beam2,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145819_beam3,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145819_beam4,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145819_beam5,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145828_beam1,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145828_beam2,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145828_beam3,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145828_beam4,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145828_beam5,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145836_beam1,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145836_beam2,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145836_beam3,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145836_beam4,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260202_145836_beam5,6,4,1,1,0,4,1,1,train,train,train,train,val,test,True,True
sample,20260204_100802_beam1_az001,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az010,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az019,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az028,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az037,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az046,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az055,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az064,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az073,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az082,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az091,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az100,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az109,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az118,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az127,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az136,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az145,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az154,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az163,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az172,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az181,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az190,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az199,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az208,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az217,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az226,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az235,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az244,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az253,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam1_az262,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az001,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az010,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az019,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az028,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az037,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az046,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az055,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az064,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az073,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az082,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az091,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az100,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az109,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az118,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az127,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az136,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az145,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az154,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az163,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az172,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az181,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az190,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az199,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az208,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az217,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az226,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az235,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az244,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az253,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam2_az262,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az001,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az010,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az019,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az028,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az037,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az046,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az055,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az064,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az073,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az082,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az091,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az100,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az109,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az118,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az127,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az136,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az145,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az154,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az163,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az172,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az181,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az190,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az199,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az208,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az217,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az226,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az235,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az244,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az253,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam3_az262,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam4_az001,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam4_az010,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam4_az019,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam4_az028,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam4_az037,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam4_az046,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam4_az055,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam4_az064,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam4_az073,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam4_az082,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam4_az091,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam4_az100,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam4_az109,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam4_az118,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam4_az127,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam4_az136,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam4_az145,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam4_az154,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam4_az163,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam4_az172,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam4_az181,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam4_az190,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam4_az199,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
sample,20260204_100802_beam4_az208,6,4,1,1,0,4,1,1,val,test,train,train,train,train,True,True
