fold,manifest_path,manifest_row,split,sample_id,mat_path,label_path,source_file,target,sample_key,scan_group,mat_basename,mat_stem,label_basename,source_basename,mat_sha256,label_sha256
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,829,val,20260204_100908_beam4_az028,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100908_beam4_az028.mat,,20260204_100908,0,20260204_100908_beam4_az028,20260204_100908,20260204_100908_beam4_az028.mat,20260204_100908_beam4_az028,,20260204_100908,656fba313d2036aac44e84cd8a5d099fe7f5b79be2627c2c96ffd13d76cc6af5,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,830,val,20260204_100908_beam4_az037,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam4_az037.mat,,20260204_100908,0,20260204_100908_beam4_az037,20260204_100908,20260204_100908_beam4_az037.mat,20260204_100908_beam4_az037,,20260204_100908,35f44f1e93bfa7a44e048626f74625c2ced0d17c08118ae3045c2f55a3313eba,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,831,val,20260204_100908_beam4_az046,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam4_az046.mat,,20260204_100908,0,20260204_100908_beam4_az046,20260204_100908,20260204_100908_beam4_az046.mat,20260204_100908_beam4_az046,,20260204_100908,db1e6cfa74f3ee0e51869b8ff4e062360265380358df34b35bba1ad035c739be,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,832,val,20260204_100908_beam4_az055,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam4_az055.mat,,20260204_100908,0,20260204_100908_beam4_az055,20260204_100908,20260204_100908_beam4_az055.mat,20260204_100908_beam4_az055,,20260204_100908,f1d00ed380aefedd985fe2ea471694ca9ccab60ff2aaf469a244c4b67a84f2a4,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,833,val,20260204_100908_beam4_az064,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam4_az064.mat,,20260204_100908,0,20260204_100908_beam4_az064,20260204_100908,20260204_100908_beam4_az064.mat,20260204_100908_beam4_az064,,20260204_100908,c2e4eb075fde6ebea526c3811227238c1799c4825ab9eb9851cd3d5f16af4e04,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,834,val,20260204_100908_beam4_az073,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100908_beam4_az073.mat,,20260204_100908,0,20260204_100908_beam4_az073,20260204_100908,20260204_100908_beam4_az073.mat,20260204_100908_beam4_az073,,20260204_100908,bd977d9061874c0523d99976a8ee289b5777c75f9f8d7981d70f0f1ee781d629,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,835,val,20260204_100908_beam4_az082,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam4_az082.mat,,20260204_100908,0,20260204_100908_beam4_az082,20260204_100908,20260204_100908_beam4_az082.mat,20260204_100908_beam4_az082,,20260204_100908,484feefdde47f500f54a7d119050ecd749f3cfef8a85ebb7cb6f9571f209fc5b,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,836,val,20260204_100908_beam4_az091,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100908_beam4_az091.mat,,20260204_100908,0,20260204_100908_beam4_az091,20260204_100908,20260204_100908_beam4_az091.mat,20260204_100908_beam4_az091,,20260204_100908,3900623d6c3dd35edff3d210f3b8d0e05f2424daba91473b2c0de03660674aeb,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,837,val,20260204_100908_beam4_az100,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100908_beam4_az100.mat,,20260204_100908,0,20260204_100908_beam4_az100,20260204_100908,20260204_100908_beam4_az100.mat,20260204_100908_beam4_az100,,20260204_100908,ffcdfb5149750ed75e282c920895fbe3e10b93ac7433e8ae7259973a315bcb2a,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,838,val,20260204_100908_beam4_az109,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100908_beam4_az109.mat,,20260204_100908,0,20260204_100908_beam4_az109,20260204_100908,20260204_100908_beam4_az109.mat,20260204_100908_beam4_az109,,20260204_100908,f94d9fee0c6a6fd4bccad0788e8ded29ffc927f3606c071551f5133c8a3f6b13,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,839,val,20260204_100908_beam4_az118,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam4_az118.mat,,20260204_100908,0,20260204_100908_beam4_az118,20260204_100908,20260204_100908_beam4_az118.mat,20260204_100908_beam4_az118,,20260204_100908,dd3f39dc45b668d521f750984bf7ea7c99d5176902929bbb3ffbe7d88e09c750,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,840,val,20260204_100908_beam4_az127,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam4_az127.mat,,20260204_100908,0,20260204_100908_beam4_az127,20260204_100908,20260204_100908_beam4_az127.mat,20260204_100908_beam4_az127,,20260204_100908,053caad66ebea8e626bdeb30165cf46094d2d45920d1f8776f1229b7318d8f2d,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,841,val,20260204_100908_beam4_az136,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam4_az136.mat,,20260204_100908,0,20260204_100908_beam4_az136,20260204_100908,20260204_100908_beam4_az136.mat,20260204_100908_beam4_az136,,20260204_100908,68d8778648787e47ce2b551f2aef4710270b891b07adf061ef51c63f10f1d435,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,842,val,20260204_100908_beam4_az145,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100908_beam4_az145.mat,,20260204_100908,0,20260204_100908_beam4_az145,20260204_100908,20260204_100908_beam4_az145.mat,20260204_100908_beam4_az145,,20260204_100908,2029e2e422db428cef82e840997d4cc3d737b03fec523d10965b90b49a3162e6,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,843,val,20260204_100908_beam4_az154,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam4_az154.mat,,20260204_100908,0,20260204_100908_beam4_az154,20260204_100908,20260204_100908_beam4_az154.mat,20260204_100908_beam4_az154,,20260204_100908,9857963f42d5d5d3a5b3685f84852efec9357f7b1017b1bf986351b68282dc27,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,844,val,20260204_100908_beam4_az163,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100908_beam4_az163.mat,,20260204_100908,0,20260204_100908_beam4_az163,20260204_100908,20260204_100908_beam4_az163.mat,20260204_100908_beam4_az163,,20260204_100908,699af3c73e9d0dffe746fe6a58f5e5a85796bfacb4e281b59e84fd068b5cec28,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,845,val,20260204_100908_beam4_az172,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam4_az172.mat,,20260204_100908,0,20260204_100908_beam4_az172,20260204_100908,20260204_100908_beam4_az172.mat,20260204_100908_beam4_az172,,20260204_100908,fa86d9e9b6a7a9e8f8cdd3de55e3d5697e7af3967394e01e3e09d2b338b366a5,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,846,val,20260204_100908_beam4_az181,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100908_beam4_az181.mat,,20260204_100908,0,20260204_100908_beam4_az181,20260204_100908,20260204_100908_beam4_az181.mat,20260204_100908_beam4_az181,,20260204_100908,99185dfaf15041aad982bb824a804e36e9e63719cdbd082e91d53cdaa60fa696,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,847,val,20260204_100908_beam4_az190,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam4_az190.mat,,20260204_100908,0,20260204_100908_beam4_az190,20260204_100908,20260204_100908_beam4_az190.mat,20260204_100908_beam4_az190,,20260204_100908,5901139c807f583a58eca28235f1f596ec64a879db5bb345ecd63f406726d70b,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,848,val,20260204_100908_beam4_az199,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam4_az199.mat,,20260204_100908,0,20260204_100908_beam4_az199,20260204_100908,20260204_100908_beam4_az199.mat,20260204_100908_beam4_az199,,20260204_100908,6d71acc9098dbc7e50b03bbb3e60fa027f7c9a2d3579c3c0bce50df192e6e441,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,849,val,20260204_100908_beam4_az208,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam4_az208.mat,,20260204_100908,0,20260204_100908_beam4_az208,20260204_100908,20260204_100908_beam4_az208.mat,20260204_100908_beam4_az208,,20260204_100908,e9c60ceb92af1534d59fce9e27c925468a91bee2b0ee71e25c113685cd4bf2cc,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,850,val,20260204_100908_beam4_az217,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam4_az217.mat,,20260204_100908,0,20260204_100908_beam4_az217,20260204_100908,20260204_100908_beam4_az217.mat,20260204_100908_beam4_az217,,20260204_100908,66656c4c7d307717496f7bfa5365445ffaa853b31d8cc13aacabfe2f54093e56,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,851,val,20260204_100908_beam4_az226,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam4_az226.mat,,20260204_100908,0,20260204_100908_beam4_az226,20260204_100908,20260204_100908_beam4_az226.mat,20260204_100908_beam4_az226,,20260204_100908,7ebcf26b314a4fb494788e1a972f69366748b030585081ccd458aa84cd76ac0b,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,852,val,20260204_100908_beam4_az235,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam4_az235.mat,,20260204_100908,0,20260204_100908_beam4_az235,20260204_100908,20260204_100908_beam4_az235.mat,20260204_100908_beam4_az235,,20260204_100908,4c0fbaa9a7a07529e02c937f3e114fcaf54b6b8eb912618856e40ed0460d027d,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,853,val,20260204_100908_beam4_az244,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam4_az244.mat,,20260204_100908,0,20260204_100908_beam4_az244,20260204_100908,20260204_100908_beam4_az244.mat,20260204_100908_beam4_az244,,20260204_100908,32f810d572115f19a7fa5366f8f375cfdda89124e9ec4d438f9346d974fab0b9,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,854,val,20260204_100908_beam4_az253,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam4_az253.mat,,20260204_100908,0,20260204_100908_beam4_az253,20260204_100908,20260204_100908_beam4_az253.mat,20260204_100908_beam4_az253,,20260204_100908,dab30879514c9c4f6132f72ad1f65d3b739488a541d5f80d9773c4242648eb42,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,855,val,20260204_100908_beam4_az262,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100908_beam4_az262.mat,,20260204_100908,0,20260204_100908_beam4_az262,20260204_100908,20260204_100908_beam4_az262.mat,20260204_100908_beam4_az262,,20260204_100908,bca7f7c5f13b65d774244b45792afda6cc36b6d0ffb8e5d564f69b1a4648273c,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,856,val,20260204_100908_beam5_az001,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam5_az001.mat,,20260204_100908,0,20260204_100908_beam5_az001,20260204_100908,20260204_100908_beam5_az001.mat,20260204_100908_beam5_az001,,20260204_100908,b6e553baa7bf07d36aad0c7ad42bc2c7678dda826a10186ca0d4af417c58affd,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,857,val,20260204_100908_beam5_az010,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100908_beam5_az010.mat,,20260204_100908,0,20260204_100908_beam5_az010,20260204_100908,20260204_100908_beam5_az010.mat,20260204_100908_beam5_az010,,20260204_100908,6250e75ed7dc665c6f24dcd308b5e8f7f1fd2313def02254b658b29286f1b954,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,858,val,20260204_100908_beam5_az019,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam5_az019.mat,,20260204_100908,0,20260204_100908_beam5_az019,20260204_100908,20260204_100908_beam5_az019.mat,20260204_100908_beam5_az019,,20260204_100908,6e799e5ab0d1e46f8dad406a945d6d6364465c4fd14bfba2fc57a664364a6a0a,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,859,val,20260204_100908_beam5_az028,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100908_beam5_az028.mat,,20260204_100908,0,20260204_100908_beam5_az028,20260204_100908,20260204_100908_beam5_az028.mat,20260204_100908_beam5_az028,,20260204_100908,46234176d5fefeef3571422389cbbc5aa965e9a685d2c4a9f74a2fc292695f9e,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,860,val,20260204_100908_beam5_az037,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam5_az037.mat,,20260204_100908,0,20260204_100908_beam5_az037,20260204_100908,20260204_100908_beam5_az037.mat,20260204_100908_beam5_az037,,20260204_100908,573b6b99b3937cb7de93f95906a572fc59447042502dadbfddd9827c99c35660,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,861,val,20260204_100908_beam5_az046,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100908_beam5_az046.mat,,20260204_100908,0,20260204_100908_beam5_az046,20260204_100908,20260204_100908_beam5_az046.mat,20260204_100908_beam5_az046,,20260204_100908,8e4b15dfcf4504547e19c774f1681d10f6f16ff289ebaf53a3c97f2dda1f7418,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,862,val,20260204_100908_beam5_az055,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam5_az055.mat,,20260204_100908,0,20260204_100908_beam5_az055,20260204_100908,20260204_100908_beam5_az055.mat,20260204_100908_beam5_az055,,20260204_100908,e042a87fc48ec557209910bb5b1395251a7fd52a7b7257fa56ce2a9759124152,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,863,val,20260204_100908_beam5_az064,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam5_az064.mat,,20260204_100908,0,20260204_100908_beam5_az064,20260204_100908,20260204_100908_beam5_az064.mat,20260204_100908_beam5_az064,,20260204_100908,61b2b60173e9ab188bbd3ada64ce1c2d2e73da86dd9ce992b542fa22ccfc5af4,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,864,val,20260204_100908_beam5_az073,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100908_beam5_az073.mat,,20260204_100908,0,20260204_100908_beam5_az073,20260204_100908,20260204_100908_beam5_az073.mat,20260204_100908_beam5_az073,,20260204_100908,21ab353f719c629f4fe7276751af582647fdecd70328c5157c1f2411a9d630a3,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,865,val,20260204_100908_beam5_az082,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam5_az082.mat,,20260204_100908,0,20260204_100908_beam5_az082,20260204_100908,20260204_100908_beam5_az082.mat,20260204_100908_beam5_az082,,20260204_100908,03a3b69a46f48002fee1eb81cd56fde6fad44423579ace000004c8c5f6421ed4,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,866,val,20260204_100908_beam5_az091,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam5_az091.mat,,20260204_100908,0,20260204_100908_beam5_az091,20260204_100908,20260204_100908_beam5_az091.mat,20260204_100908_beam5_az091,,20260204_100908,5c00bc086620be07918d3cf45578407b4c3c7f4c7bea043ee3cf78e0db96b2be,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,867,val,20260204_100908_beam5_az100,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100908_beam5_az100.mat,,20260204_100908,0,20260204_100908_beam5_az100,20260204_100908,20260204_100908_beam5_az100.mat,20260204_100908_beam5_az100,,20260204_100908,b7fc5a7e19867c6e8af3bf152ca4c0f4c91adc22cbbbf6d5d512220f531a2793,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,868,val,20260204_100908_beam5_az109,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam5_az109.mat,,20260204_100908,0,20260204_100908_beam5_az109,20260204_100908,20260204_100908_beam5_az109.mat,20260204_100908_beam5_az109,,20260204_100908,e5c4427a006a37a2c8964ff71329eadae652e33f69798f432beb6ace3cd1b359,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,869,val,20260204_100908_beam5_az118,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100908_beam5_az118.mat,,20260204_100908,0,20260204_100908_beam5_az118,20260204_100908,20260204_100908_beam5_az118.mat,20260204_100908_beam5_az118,,20260204_100908,84d9f2603c1885347f424fa552a8c091e80cb13f3a01446a6a312028e5416b28,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,870,val,20260204_100908_beam5_az127,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100908_beam5_az127.mat,,20260204_100908,0,20260204_100908_beam5_az127,20260204_100908,20260204_100908_beam5_az127.mat,20260204_100908_beam5_az127,,20260204_100908,6969ea58f911dd3803c530d0ad12aacded30682ebb6fe1fc8b9446ce2f797b34,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,871,val,20260204_100908_beam5_az136,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam5_az136.mat,,20260204_100908,0,20260204_100908_beam5_az136,20260204_100908,20260204_100908_beam5_az136.mat,20260204_100908_beam5_az136,,20260204_100908,afc55162c7d257954cdd0f969a55f3d186fb5660503bffafe9c724f81940a190,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,872,val,20260204_100908_beam5_az145,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100908_beam5_az145.mat,,20260204_100908,0,20260204_100908_beam5_az145,20260204_100908,20260204_100908_beam5_az145.mat,20260204_100908_beam5_az145,,20260204_100908,b26ebcc8fd9c9811cdaad19994b02b8b466b296330ef213b40c915c9e01005c6,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,873,val,20260204_100908_beam5_az154,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100908_beam5_az154.mat,,20260204_100908,0,20260204_100908_beam5_az154,20260204_100908,20260204_100908_beam5_az154.mat,20260204_100908_beam5_az154,,20260204_100908,da2f189688656681dc78bd1ab1c77ff9996fff6ea13e1863992556ad164bfb5d,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,874,val,20260204_100908_beam5_az163,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam5_az163.mat,,20260204_100908,0,20260204_100908_beam5_az163,20260204_100908,20260204_100908_beam5_az163.mat,20260204_100908_beam5_az163,,20260204_100908,17ebe267092ee796a5e71c6d826b1032593cfe7d56d7aa7ad05064c6f758cc1d,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,875,val,20260204_100908_beam5_az172,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100908_beam5_az172.mat,,20260204_100908,0,20260204_100908_beam5_az172,20260204_100908,20260204_100908_beam5_az172.mat,20260204_100908_beam5_az172,,20260204_100908,ad3210be1970123e5df2db9260f7f3074a968c8aea8022c0c05793a3f2fe3735,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,876,val,20260204_100908_beam5_az181,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam5_az181.mat,,20260204_100908,0,20260204_100908_beam5_az181,20260204_100908,20260204_100908_beam5_az181.mat,20260204_100908_beam5_az181,,20260204_100908,2b2a7b859dedcb236ef1798569ba0a5cf3b21ecf6cc1334de2d3735659fee9cd,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,877,val,20260204_100908_beam5_az190,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam5_az190.mat,,20260204_100908,0,20260204_100908_beam5_az190,20260204_100908,20260204_100908_beam5_az190.mat,20260204_100908_beam5_az190,,20260204_100908,32582bb63583e17df773711774fbe38c42da372aaea808f8adbaae6d4950718e,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,878,val,20260204_100908_beam5_az199,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100908_beam5_az199.mat,,20260204_100908,0,20260204_100908_beam5_az199,20260204_100908,20260204_100908_beam5_az199.mat,20260204_100908_beam5_az199,,20260204_100908,5fb059fb72981c1b638df142a8816600f38c9c37624e86bf6075fa3bb3a420b6,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,879,val,20260204_100908_beam5_az208,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam5_az208.mat,,20260204_100908,0,20260204_100908_beam5_az208,20260204_100908,20260204_100908_beam5_az208.mat,20260204_100908_beam5_az208,,20260204_100908,27b9a3b467d72e905e1727593c1758e347c67aa4ea482d37dea8297c82c2004f,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,880,val,20260204_100908_beam5_az217,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam5_az217.mat,,20260204_100908,0,20260204_100908_beam5_az217,20260204_100908,20260204_100908_beam5_az217.mat,20260204_100908_beam5_az217,,20260204_100908,6cee3852b85f66290979d1fc0cc3191448e9028303edcbf51ef16da2058394ec,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,881,val,20260204_100908_beam5_az226,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam5_az226.mat,,20260204_100908,0,20260204_100908_beam5_az226,20260204_100908,20260204_100908_beam5_az226.mat,20260204_100908_beam5_az226,,20260204_100908,049b6b7c4788e6d899c0d17fd2aeed9f6f94afaf94a09f44a6dfca83058c79e3,
4,/home/tobeornot8259748/projects/balloon_radar_project/results/data_audit/dataset_v4_multifold/fold_04_manifest.csv,882,val,20260204_100908_beam5_az235,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100908_beam5_az235.mat,,20260204_100908,0,20260204_100908_beam5_az235,20260204_100908,20260204_100908_beam5_az235.mat,20260204_100908_beam5_az235,,20260204_100908,6df58f1baacf401611044ddc82a2cac3d05047c8024d3da0102e0d6cc0977b4b,
