new_split,original_split,class_name,target_present,sample_id,source_file,beam_layer,azimuth_deg,distance_m,velocity_mps,mat_path,label_path,range_index,velocity_index,output_grid_x,output_grid_y
train,train,UAV,1,20260202_145151_beam2,20260202_145151,2,310.86,2160.0,5.66,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145151_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145151_beam2.txt,71,33,4,8
train,train,UAV,1,20260202_145151_beam3,20260202_145151,3,310.86,2130.0,5.66,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145151_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145151_beam3.txt,70,33,4,8
train,train,UAV,1,20260202_145151_beam4,20260202_145151,4,310.86,2130.0,5.66,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145151_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145151_beam4.txt,70,33,4,8
train,train,UAV,1,20260202_145151_beam5,20260202_145151,5,310.86,2160.0,5.66,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145151_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145151_beam5.txt,71,33,4,8
train,val,UAV,1,20260202_145208_beam1,20260202_145208,1,311.45,2160.0,-4.02,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145208_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_145208_beam1.txt,71,86,4,21
train,val,UAV,1,20260202_145208_beam2,20260202_145208,2,311.45,2160.0,-3.84,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145208_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_145208_beam2.txt,71,85,4,21
train,val,UAV,1,20260202_145208_beam3,20260202_145208,3,311.45,2160.0,-3.84,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145208_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_145208_beam3.txt,71,85,4,21
train,val,UAV,1,20260202_145208_beam4,20260202_145208,4,311.45,2160.0,-3.84,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145208_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_145208_beam4.txt,71,85,4,21
train,train,UAV,1,20260202_145216_beam1,20260202_145216,1,311.64,2130.0,-2.19,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145216_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145216_beam1.txt,70,76,4,19
train,train,UAV,1,20260202_145216_beam2,20260202_145216,2,312.66,2130.0,-2.74,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145216_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145216_beam2.txt,70,79,4,19
train,train,UAV,1,20260202_145216_beam3,20260202_145216,3,311.64,2130.0,-2.38,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145216_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145216_beam3.txt,70,77,4,19
train,train,UAV,1,20260202_145216_beam4,20260202_145216,4,311.64,2130.0,-2.38,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145216_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145216_beam4.txt,70,77,4,19
train,train,UAV,1,20260202_145216_beam5,20260202_145216,5,311.64,2100.0,-2.38,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145216_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145216_beam5.txt,69,77,4,19
train,train,UAV,1,20260202_145713_beam1,20260202_145713,1,311.05,2190.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145713_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145713_beam1.txt,72,96,4,24
train,train,UAV,1,20260202_145713_beam2,20260202_145713,2,312.03,2190.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145713_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145713_beam2.txt,72,96,4,24
train,train,UAV,1,20260202_145713_beam3,20260202_145713,3,311.05,2190.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145713_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145713_beam3.txt,72,96,4,24
train,train,UAV,1,20260202_145713_beam4,20260202_145713,4,312.03,2190.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145713_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145713_beam4.txt,72,96,4,24
train,train,UAV,1,20260202_145722_beam1,20260202_145722,1,312.1,2130.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145722_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145722_beam1.txt,70,96,4,24
train,train,UAV,1,20260202_145722_beam2,20260202_145722,2,312.1,2130.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145722_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145722_beam2.txt,70,96,4,24
train,train,UAV,1,20260202_145722_beam3,20260202_145722,3,312.1,2130.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145722_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145722_beam3.txt,70,96,4,24
train,train,UAV,1,20260202_145722_beam4,20260202_145722,4,312.1,2160.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145722_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145722_beam4.txt,71,96,4,24
train,train,UAV,1,20260202_145730_beam1,20260202_145730,1,311.89,2070.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145730_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145730_beam1.txt,68,96,4,24
train,train,UAV,1,20260202_145730_beam2,20260202_145730,2,311.89,2070.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145730_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145730_beam2.txt,68,96,4,24
train,train,UAV,1,20260202_145730_beam3,20260202_145730,3,311.89,2070.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145730_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145730_beam3.txt,68,96,4,24
train,train,UAV,1,20260202_145730_beam4,20260202_145730,4,311.89,2070.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145730_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145730_beam4.txt,68,96,4,24
train,train,UAV,1,20260202_145730_beam5,20260202_145730,5,311.89,2100.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145730_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145730_beam5.txt,69,96,4,24
train,val,UAV,1,20260202_145738_beam1,20260202_145738,1,311.96,2040.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145738_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_145738_beam1.txt,67,96,4,24
train,val,UAV,1,20260202_145738_beam2,20260202_145738,2,311.96,2040.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145738_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_145738_beam2.txt,67,96,4,24
train,val,UAV,1,20260202_145738_beam3,20260202_145738,3,311.96,2040.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145738_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_145738_beam3.txt,67,96,4,24
train,val,UAV,1,20260202_145738_beam4,20260202_145738,4,311.96,2040.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145738_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_145738_beam4.txt,67,96,4,24
train,val,UAV,1,20260202_145738_beam5,20260202_145738,5,311.96,2040.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145738_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_145738_beam5.txt,67,96,4,24
train,train,UAV,1,20260202_145746_beam1,20260202_145746,1,312.01,2010.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145746_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145746_beam1.txt,66,96,4,24
train,train,UAV,1,20260202_145746_beam2,20260202_145746,2,312.01,2010.0,-6.03,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145746_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145746_beam2.txt,66,97,4,24
train,train,UAV,1,20260202_145746_beam3,20260202_145746,3,312.01,2010.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145746_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145746_beam3.txt,66,96,4,24
train,train,UAV,1,20260202_145746_beam4,20260202_145746,4,312.01,1980.0,-6.03,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145746_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145746_beam4.txt,65,97,4,24
train,train,UAV,1,20260202_145746_beam5,20260202_145746,5,312.01,1980.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145746_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145746_beam5.txt,65,96,4,24
train,train,UAV,1,20260202_145755_beam1,20260202_145755,1,311.93,1950.0,-6.03,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145755_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145755_beam1.txt,64,97,4,24
train,train,UAV,1,20260202_145755_beam2,20260202_145755,2,311.93,1950.0,-6.03,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145755_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145755_beam2.txt,64,97,4,24
train,train,UAV,1,20260202_145755_beam3,20260202_145755,3,311.93,1950.0,-5.85,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145755_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145755_beam3.txt,64,96,4,24
train,train,UAV,1,20260202_145755_beam4,20260202_145755,4,311.93,1950.0,-6.03,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145755_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145755_beam4.txt,64,97,4,24
train,train,UAV,1,20260202_145755_beam5,20260202_145755,5,311.93,1950.0,-6.03,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145755_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145755_beam5.txt,64,97,4,24
train,train,UAV,1,20260202_145813_beam1,20260202_145813,1,311.82,1950.0,4.57,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145813_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145813_beam1.txt,64,39,4,9
train,train,UAV,1,20260202_145813_beam2,20260202_145813,2,311.82,1950.0,4.75,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145813_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145813_beam2.txt,64,38,4,9
train,train,UAV,1,20260202_145813_beam3,20260202_145813,3,312.81,1950.0,4.75,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145813_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145813_beam3.txt,64,38,4,9
train,train,UAV,1,20260202_145813_beam4,20260202_145813,4,312.81,1950.0,4.75,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145813_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145813_beam4.txt,64,38,4,9
train,train,UAV,1,20260202_145813_beam5,20260202_145813,5,312.81,1950.0,4.57,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145813_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145813_beam5.txt,64,39,4,9
train,val,UAV,1,20260202_145819_beam1,20260202_145819,1,311.56,2010.0,6.03,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145819_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_145819_beam1.txt,66,31,4,7
train,val,UAV,1,20260202_145819_beam2,20260202_145819,2,312.55,2010.0,6.03,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145819_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_145819_beam2.txt,66,31,4,7
train,val,UAV,1,20260202_145819_beam3,20260202_145819,3,311.56,1980.0,6.03,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145819_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_145819_beam3.txt,65,31,4,7
train,val,UAV,1,20260202_145819_beam4,20260202_145819,4,312.55,1980.0,6.03,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145819_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_145819_beam4.txt,65,31,4,7
train,val,UAV,1,20260202_145819_beam5,20260202_145819,5,312.55,2010.0,6.03,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145819_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_145819_beam5.txt,66,31,4,7
train,train,UAV,1,20260202_145828_beam1,20260202_145828,1,312.4,2070.0,6.03,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145828_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145828_beam1.txt,68,31,4,7
train,train,UAV,1,20260202_145828_beam2,20260202_145828,2,311.42,2010.0,6.03,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145828_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145828_beam2.txt,66,31,4,7
train,train,UAV,1,20260202_145828_beam3,20260202_145828,3,312.4,2040.0,6.03,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145828_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145828_beam3.txt,67,31,4,7
train,train,UAV,1,20260202_145828_beam4,20260202_145828,4,312.4,2040.0,6.03,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145828_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145828_beam4.txt,67,31,4,7
train,train,UAV,1,20260202_145828_beam5,20260202_145828,5,312.4,2040.0,6.03,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_145828_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/Labels/20260202_145828_beam5.txt,67,31,4,7
train,val,UAV,1,20260202_145836_beam1,20260202_145836,1,311.96,2100.0,3.65,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145836_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_145836_beam1.txt,69,44,4,11
train,val,UAV,1,20260202_145836_beam2,20260202_145836,2,311.96,2100.0,3.84,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145836_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_145836_beam2.txt,69,43,4,10
train,val,UAV,1,20260202_145836_beam3,20260202_145836,3,311.96,2070.0,3.84,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145836_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_145836_beam3.txt,68,43,4,10
train,val,UAV,1,20260202_145836_beam4,20260202_145836,4,312.95,2070.0,4.2,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145836_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_145836_beam4.txt,68,41,4,10
train,val,UAV,1,20260202_145836_beam5,20260202_145836,5,311.96,2100.0,3.84,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_145836_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_145836_beam5.txt,69,43,4,10
val,test,UAV,1,20260202_144425_beam1,20260202_144425,1,311.55,1980.0,-3.47,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144425_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/Labels/20260202_144425_beam1.txt,65,83,4,20
val,test,UAV,1,20260202_144425_beam2,20260202_144425,2,311.55,1980.0,-3.47,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144425_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/Labels/20260202_144425_beam2.txt,65,83,4,20
val,test,UAV,1,20260202_144425_beam3,20260202_144425,3,311.55,2010.0,-3.47,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144425_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/Labels/20260202_144425_beam3.txt,66,83,4,20
val,test,UAV,1,20260202_144425_beam4,20260202_144425,4,311.55,1980.0,-3.47,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144425_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/Labels/20260202_144425_beam4.txt,65,83,4,20
val,test,UAV,1,20260202_144425_beam5,20260202_144425,5,311.55,2010.0,-3.47,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144425_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/Labels/20260202_144425_beam5.txt,66,83,4,20
val,val,UAV,1,20260202_144433_beam1,20260202_144433,1,310.71,1950.0,-4.2,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_144433_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_144433_beam1.txt,64,87,4,21
val,val,UAV,1,20260202_144433_beam2,20260202_144433,2,310.71,1950.0,-4.2,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_144433_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_144433_beam2.txt,64,87,4,21
val,val,UAV,1,20260202_144433_beam3,20260202_144433,3,310.71,1950.0,-4.2,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_144433_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_144433_beam3.txt,64,87,4,21
val,val,UAV,1,20260202_144433_beam4,20260202_144433,4,310.71,1950.0,-4.2,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_144433_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_144433_beam4.txt,64,87,4,21
val,val,UAV,1,20260202_144433_beam5,20260202_144433,5,311.7,1950.0,-4.2,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_144433_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/Labels/20260202_144433_beam5.txt,64,87,4,21
val,test,UAV,1,20260202_144458_beam1,20260202_144458,1,310.01,2010.0,5.66,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144458_beam1.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/Labels/20260202_144458_beam1.txt,66,33,4,8
val,test,UAV,1,20260202_144458_beam2,20260202_144458,2,310.01,2010.0,5.66,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144458_beam2.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/Labels/20260202_144458_beam2.txt,66,33,4,8
val,test,UAV,1,20260202_144458_beam3,20260202_144458,3,310.01,1980.0,5.66,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144458_beam3.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/Labels/20260202_144458_beam3.txt,65,33,4,8
val,test,UAV,1,20260202_144458_beam4,20260202_144458,4,310.01,2010.0,5.66,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144458_beam4.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/Labels/20260202_144458_beam4.txt,66,33,4,8
val,test,UAV,1,20260202_144458_beam5,20260202_144458,5,310.01,1980.0,5.66,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144458_beam5.mat,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/Labels/20260202_144458_beam5.txt,65,33,4,8
