sample_id,split,target_present,mat_path,iq_shape,peak_velocity_index,peak_range_index,global_zdr_median,global_zdr_iqr,global_rho_mean,global_rho_median,global_phase_resultant,finite_fraction,peak_zdr_mean,peak_zdr_median,peak_zdr_std,peak_rho_mean,peak_rho_median,peak_rho_p10,peak_phase_resultant,peak_phase_cos_mean,peak_phase_sin_mean,peak_stokes_s1_mean,peak_stokes_s2_mean,peak_stokes_s3_mean,true_range_index,true_velocity_index,target_zdr_mean,target_zdr_median,target_zdr_std,target_rho_mean,target_rho_median,target_rho_p10,target_phase_resultant,target_phase_cos_mean,target_phase_sin_mean,target_stokes_s1_mean,target_stokes_s2_mean,target_stokes_s3_mean
20260204_100802_beam2_az010,val,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam2_az010.mat,"(128, 100)",64,25,-1.396243393421173,5.515041306614876,0.7913536014336569,0.8573366403579712,0.36011621356010437,1.0,-1.9389837741851808,-2.0271451473236084,0.3151361164450597,0.9265863347053528,0.9958251118659973,0.789522898197174,0.9819148182868958,0.399074022769928,0.8971603059768677,-0.21932635009288787,0.3470593029260635,-0.8168790912628174,-1,-1,,,,,,,,,,,,
20260204_100802_beam2_az055,val,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam2_az055.mat,"(128, 100)",64,9,-0.9531395435333252,2.213878631591797,0.6149341004656163,0.5888960659503937,0.3678809702396393,1.0,0.14764816164970399,0.1142701506614685,0.07326313631111507,0.998613896369934,0.9985671639442444,0.9982601165771484,0.9999909400939941,0.5930878543853759,-0.8051265478134155,0.016995503045618535,0.5921609115600586,0.8038646125793457,-1,-1,,,,,,,,,,,,
20260204_100802_beam2_az226,val,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100802_beam2_az226.mat,"(128, 100)",64,9,-0.7594588994979858,1.87057763338089,0.6647007955380468,0.7513267695903778,0.6028555035591125,1.0,0.19338924169540406,0.1665778011083603,0.060103991395878374,0.9991882729530335,0.9991312026977539,0.9990013480186463,0.9999924898147583,0.639440712928772,-0.768830726146698,0.022259879484772684,0.6387472319602966,0.7679986310005188,-1,-1,,,,,,,,,,,,
20260204_100802_beam2_az235,val,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam2_az235.mat,"(128, 100)",64,9,-0.9455559253692627,2.1929481104016304,0.708996795894891,0.8060784339904785,0.42818012833595276,1.0,0.14828373104333878,0.11401711404323578,0.07324254924544285,0.9986185598373413,0.9985671639442444,0.998274850845337,0.9999911785125732,0.5929795455932617,-0.8052066087722778,0.0170686524361372,0.5920547986030579,0.8039473414421081,-1,-1,,,,,,,,,,,,
20260204_100802_beam3_az037,val,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100802_beam3_az037.mat,"(128, 100)",64,24,-3.6204766035079956,15.548650041222572,0.6003943919226822,0.5925949215888977,0.42869555950164795,1.0,-23.591853256225587,-23.46265411376953,0.45107329638462557,0.6056505560874939,0.6004921197891235,0.4677382826805115,0.5766974687576294,-0.5413098549842834,0.19890609622001648,-0.9912453961372375,-0.04415241077542305,-0.019355610539205374,-1,-1,,,,,,,,,,,,
20260204_100802_beam3_az073,val,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100802_beam3_az073.mat,"(128, 100)",64,9,0.15836919844150543,3.58353528380394,0.5355782671568886,0.47613465785980225,0.44320401549339294,1.0,0.3020858776569366,0.2886556386947632,0.031476038125791306,0.9995147323608399,0.99947589635849,0.9994105696678162,0.9999867677688599,0.5763884973526001,-0.8171596121788025,0.03476443886756897,0.5757572937011719,0.8162636375427246,-1,-1,,,,,,,,,,,,
20260204_100802_beam3_az082,val,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100802_beam3_az082.mat,"(128, 100)",64,9,0.7348417937755585,5.511148452758789,0.6983057903484314,0.7638860642910004,0.14364707469940186,1.0,0.5924484586715698,0.5917251110076904,0.030017884244474106,0.9995718359947204,0.9995349645614624,0.9994769096374512,0.9999881982803345,0.594015564918518,-0.8044388723373413,0.06810176968574524,0.5923799562454224,0.8022222995758057,-1,-1,,,,,,,,,,,,
20260204_100802_beam3_az118,val,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam3_az118.mat,"(128, 100)",64,24,0.12321659922599792,4.102954298257828,0.5080201752380344,0.43765872716903687,0.35072848200798035,1.0,-28.755771484375,-29.660736083984375,6.84368557716553,0.5747947728633881,0.516813337802887,0.3590218424797058,0.5763095021247864,-0.4142027270793915,-0.400710284113884,-0.989771409034729,-0.010651002898812293,0.02815414233133197,-1,-1,,,,,,,,,,,,
20260204_100802_beam3_az145,val,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam3_az145.mat,"(128, 100)",64,9,0.6007197499275208,3.1760254502296448,0.5215399662090567,0.45068109035491943,0.3559357523918152,1.0,0.30244885563850404,0.28804492950439453,0.03206106366206841,0.999504942893982,0.9994627833366394,0.9993958711624146,0.9999865889549255,0.5763594102859497,-0.8171798110008239,0.03480616107583046,0.5757216143608094,0.8162744235992432,-1,-1,,,,,,,,,,,,
20260204_100802_beam3_az163,val,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam3_az163.mat,"(128, 100)",64,9,0.48784904181957245,4.0128887593746185,0.6930475058344746,0.7875032722949982,0.5144675374031067,1.0,0.30180725812911985,0.28712978959083557,0.03198692696790914,0.9995106625556945,0.999470591545105,0.9994037985801697,0.9999867677688599,0.5763324880599976,-0.8171990871429443,0.034732385873794555,0.5756995248794555,0.8163004827499389,-1,-1,,,,,,,,,,,,
20260204_100802_beam3_az199,val,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam3_az199.mat,"(128, 100)",64,36,-0.0961037315428257,4.037023067474365,0.6969499832661586,0.7933712303638458,0.5284127593040466,1.0,-4.818661365509033,-5.096014499664307,1.1442024010623937,0.9805290961265564,0.975469708442688,0.9670867204666138,0.9926579594612122,0.8043633270263671,-0.5816951644420624,-0.49763434767723086,0.674278564453125,0.4969215714931488,-1,-1,,,,,,,,,,,,
20260204_100802_beam4_az127,val,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100802_beam4_az127.mat,"(128, 100)",64,9,0.24967645108699799,2.9035328328609467,0.5796637757145072,0.5231345295906067,0.41855502128601074,1.0,0.37245283246040345,0.3806024491786957,0.04952435044791919,0.9988874912261962,0.9987956285476685,0.9986573934555054,0.9999690651893616,0.728416531085968,-0.685089271068573,0.04285260677337646,0.7269247555732727,0.6836886930465699,-1,-1,,,,,,,,,,,,
20260204_100802_beam4_az181,val,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam4_az181.mat,"(128, 100)",64,24,0.18323293328285217,3.0099912136793137,0.5933305813465813,0.566785454750061,0.36126187443733215,1.0,-5.013594698905945,-5.161752223968506,1.9166947980207554,0.9329392385482788,0.928355872631073,0.9046244621276855,0.7950010895729065,0.6261711156368256,0.4898330855369568,-0.5031506997346878,0.4947034311294556,-0.4074417591094971,-1,-1,,,,,,,,,,,,
20260204_100802_beam4_az253,val,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam4_az253.mat,"(128, 100)",64,34,0.7862119674682617,1.6694237738847733,0.6854204512196702,0.8044916987419128,0.45559200644493103,1.0,0.5364249289035797,0.5430378317832947,0.10537125138044676,0.9944484233856201,0.9960418343544006,0.9842685222625732,0.9975517988204956,0.8284539532661438,0.5556741285324097,0.06167114496231079,0.822068362236023,-0.5517400562763214,-1,-1,,,,,,,,,,,,
20260204_100802_beam5_az109,val,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam5_az109.mat,"(128, 100)",64,9,0.004742867313325405,1.9879946857690811,0.5796310099100447,0.4984048157930374,0.37391066551208496,1.0,1.5690456438064575,1.5383137464523315,0.22272662546724895,0.9912514591217041,0.9907423853874207,0.9899401664733887,0.9999027252197266,0.7003519439697266,-0.7136613607406617,0.17858660519123076,0.6828779530525207,0.6957807111740112,-1,-1,,,,,,,,,,,,
20260204_100802_beam5_az190,val,0,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam5_az190.mat,"(128, 100)",64,9,-0.05540410615503788,2.013271227478981,0.6147066905174506,0.5972393155097961,0.4519719183444977,1.0,1.697539403438568,1.5995146036148071,0.6084809865598878,0.9337953448295593,0.9272530674934387,0.9250359058380127,0.9996380805969238,0.8137005567550659,-0.5806613564491272,0.19200626850128175,0.7441727113723755,0.5305027532577514,-1,-1,,,,,,,,,,,,
20260202_144425_beam4,val,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144425_beam4.mat,"(128, 100)",64,9,-0.007293135626241565,3.115139424800873,0.3769333854096476,0.3388325273990631,0.12027566134929657,1.0,0.7199387121200561,0.7270328998565674,0.009621269278256966,0.9999937272071838,0.9999998807907104,0.9999809503555298,0.9999999403953552,0.6007236695289612,-0.7994566321372986,0.08269661545753479,0.5986619019508361,0.7967128372192382,65,83,-7.380186405181885,-7.375007629394531,0.12767362769361995,0.9872981309890747,0.9874424934387207,0.9831049084663391,0.9998116493225098,-0.8065437769889832,-0.5908557939529419,-0.6908218431472778,-0.5756973671913147,0.42172552227973936
20260202_144425_beam5,val,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144425_beam5.mat,"(128, 100)",64,9,-0.1764346808195114,3.1140109300613403,0.3654687558117803,0.33374427258968353,0.06909731030464172,1.0,-0.7719392228126526,-0.7721316814422607,0.0014386414265510487,0.9999196553230285,0.999999463558197,0.9997526049613953,0.9999926686286926,0.7583328485488892,-0.6518563246726989,-0.08863953828811645,0.7552874517440796,0.6492379760742187,66,83,-6.852329330444336,-6.719928741455078,0.4473156305614027,0.924396493434906,0.9226176738739014,0.8974989533424378,0.9984841346740723,-0.796959912776947,-0.601519238948822,-0.6567988181114197,-0.5543195986747742,0.41921196460723875
20260202_144433_beam1,val,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_144433_beam1.mat,"(128, 100)",64,9,-0.028086185455322266,3.0341166257858276,0.3641934906606366,0.32610751688480377,0.05281674861907959,1.0,0.49516021847724917,0.48230287432670593,0.018281691476790873,0.9999466681480408,0.9999996423721313,0.9998361706733704,0.9999967813491821,0.7846497035026551,-0.6199342703819275,0.056945497989654544,0.7833326435089112,0.6188942909240722,64,87,-4.440294027328491,-4.309769630432129,0.5183526981401987,0.9832623529434205,0.9835375547409058,0.978961443901062,0.9998214840888977,0.8800993227958679,0.47441348910331727,-0.4695798921585083,0.7627795314788819,-0.41098269939422605
20260202_144433_beam2,val,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_144433_beam2.mat,"(128, 100)",64,9,-0.05731596797704697,3.070516347885132,0.3670645790713388,0.3308929353952408,0.0799010843038559,1.0,-1.0268527936935425,-1.015798568725586,0.01645208773040175,0.9999662446975708,0.9999998807907104,0.9998959302902222,0.9999986886978149,0.6684662961959839,-0.743740668296814,-0.11767268270254135,0.6637981820106507,0.7385475182533264,64,87,-5.60535852432251,-5.570856094360352,0.13379310363236674,0.9974441719055176,0.997506856918335,0.9969119310379029,0.9999662041664124,0.8665499782562256,0.4990226948261261,-0.568433759212494,0.7110247778892517,-0.4094697916507721
20260202_144433_beam4,val,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/UAV_IQ/IQ_Data/20260202_144433_beam4.mat,"(128, 100)",64,9,0.4160498231649399,3.113857239484787,0.37324025604192684,0.3373177945613861,0.043953537940979004,1.0,0.7186191654205323,0.7247068285942078,0.00980395872048447,0.9999939656257629,0.9999998807907104,0.9999816656112671,0.9999998807907104,0.6008340215682983,-0.7993737101554871,0.08254573076963424,0.5987795209884643,0.7966403770446777,64,87,-5.898575496673584,-5.8870439529418945,0.10138625831730809,0.9972811198234558,0.9974038600921631,0.9966885924339295,0.9997177124023438,0.8749421691894531,0.48364418625831607,-0.5908806967735291,0.7039466857910156,-0.38901572942733764
20260202_144458_beam3,val,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144458_beam3.mat,"(128, 100)",64,9,0.0043773280922323465,3.0184226632118225,0.37630058018487034,0.3399253934621811,0.09156616032123566,1.0,0.11382755428552628,0.12723124027252197,0.018838063884490726,0.9999738335609436,0.9999998807907104,0.9999192595481873,0.9999999403953552,0.6518894004821777,-0.7583139228820801,0.013104071840643883,0.6518148350715637,0.7582271885871887,65,33,-0.5926542758941651,-0.5836181044578552,0.10765195862322526,0.9979216957092285,0.9979032278060913,0.9976050734519959,0.9999396800994873,0.6491382265090943,0.7605911469459534,-0.06811597883701324,0.6462299680709839,-0.7571935153007507
20260202_144458_beam4,val,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144458_beam4.mat,"(128, 100)",64,9,0.06426060572266579,2.929922938346863,0.37399250836306236,0.3354077786207199,0.03983078524470329,1.0,0.7197161316871643,0.726753294467926,0.009979175375780467,0.9999938225746154,0.9999998807907104,0.9999813675880432,0.9999999403953552,0.6008211374282837,-0.799383373260498,0.08267115831375121,0.5987603259086609,0.7966415572166443,66,33,-0.5872852450609207,-0.628262996673584,0.16875169118935548,0.9967130517959595,0.9969924688339233,0.9958169102668762,0.9998449087142944,0.6435399460792541,0.7652098727226258,-0.06748623669147491,0.6398282647132874,-0.7608226418495179
20260202_144506_beam3,val,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144506_beam3.mat,"(128, 100)",64,9,0.10549371689558029,3.08142626285553,0.3708268175113881,0.3358263224363327,0.07500369846820831,1.0,0.11554657101631165,0.12970049679279327,0.01890268108638716,0.9999741363525391,0.9999998211860657,0.9999207496643067,0.9999998807907104,0.6520144486427307,-0.7582063388824463,0.013301945216953754,0.6519383525848389,0.7581178522109986,68,38,5.409121265411377,5.427856922149658,0.12329726467947603,0.9933285903930664,0.9935317635536194,0.9889774799346924,0.99983149766922,0.5130617308616638,-0.8581553769111633,0.5529612040519715,0.4246424984931946,0.7101476788520813
20260202_144506_beam5,val,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144506_beam5.mat,"(128, 100)",64,9,0.007112778956070542,3.137536346912384,0.3556982077805333,0.3198217451572418,0.03650260344147682,1.0,-0.7698595786094665,-0.7693029642105103,0.0015317554225517647,0.9999185276031494,0.9999994039535522,0.9997482180595398,0.9999924898147583,0.7586180496215821,-0.6515241169929504,-0.08840198606252671,0.7555866575241089,0.6489201378822327,67,38,3.0888401460647583,3.3055739402770996,0.8637649310461136,0.9028924989700318,0.9013178944587708,0.8656882405281067,0.9979921579360962,0.6010770392417908,-0.7966773462295532,0.338420427441597,0.5068146181106568,0.675551118850708
20260202_144515_beam5,val,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144515_beam5.mat,"(128, 100)",64,9,-0.03645479679107666,3.057177811861038,0.36768493527048124,0.3318861424922943,0.056986190378665924,1.0,-0.7708156871795654,-0.7716864347457886,0.0028544221220899685,0.9999202275276184,0.9999995827674866,0.9997545480728149,0.9999929666519165,0.7587387418746948,-0.6513842535018921,-0.08851119399070739,0.7557008028030395,0.6487755465507508,68,35,-0.8757725872844457,-0.8941504955291748,0.43722005354547966,0.9550858283042908,0.9586577415466309,0.9353883028030395,0.9996106028556824,0.0312574270972982,0.999121835231781,-0.10023475800640881,0.029494026326574385,-0.9482705116271972
20260202_144523_beam2,val,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144523_beam2.mat,"(128, 100)",64,9,-0.10612460225820541,3.2311980426311493,0.3739004878251035,0.33154119551181793,0.07736849039793015,1.0,-1.0248477506637572,-1.013542890548706,0.017060109481661125,0.999966607093811,0.9999997019767761,0.9998972415924072,0.9999987483024597,0.6684558987617493,-0.7437500357627869,-0.11744500428438187,0.6638060069084167,0.7385770440101623,70,36,11.410418395996095,11.505460739135742,0.29628258027482723,0.9906546521186829,0.9903267621994019,0.986829960346222,0.9994405508041382,-0.9337480163574219,0.35636500477790833,0.8649433922767639,-0.4638011085987091,-0.17756954908370973
20260202_144539_beam3,val,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144539_beam3.mat,"(128, 100)",64,9,0.10002025961875916,3.001227378845215,0.37040266095500557,0.33454714715480804,0.07663248479366302,1.0,0.11360730171203613,0.1274196207523346,0.0190061862231671,0.99997478723526,0.9999997615814209,0.9999225735664368,0.9999998807907104,0.6518879294395447,-0.7583151459693909,0.013078717812895775,0.6518141746520996,0.7582293558120727,72,46,7.632609920501709,7.677087306976318,0.32765828742568265,0.9663269329071045,0.9698057174682617,0.9526598215103149,0.9991939067840576,-0.8491537284851074,0.5266178166866302,0.7052790546417236,-0.5814804410934449,-0.3603908777236938
20260202_144539_beam4,val,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/UAV_IQ/IQ_Data/20260202_144539_beam4.mat,"(128, 100)",64,9,0.054994840174913406,2.8029836118221283,0.36949026626656634,0.3322095423936844,0.11788810044527054,1.0,0.7194147229194641,0.725704550743103,0.008922850181929407,0.9999939751625061,0.9999998807907104,0.999981701374054,1.0,0.6009042549133301,-0.7993209600448609,0.08263671547174453,0.5988450646400452,0.7965818738937378,72,46,7.350336647033691,7.3539581298828125,0.437858695689707,0.8012265467643738,0.7975512146949768,0.7555248856544494,0.9896369576454163,-0.8570270824432373,0.49485953330993654,0.6881801605224609,-0.49751120567321777,-0.28784853637218477
20260202_144548_beam1,val,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144548_beam1.mat,"(128, 100)",64,25,-0.13867813348770142,3.0348726511001587,0.3726761270425959,0.33371788263320923,0.04478571191430092,1.0,2.050460038036108,1.4150668382644653,2.5488405416352813,0.9519197320938111,0.9565667510032654,0.876399290561676,0.9998853206634521,0.9846771764755249,0.17372859120368958,0.21177713682409377,0.8832011508941651,-0.15643641620874404,73,51,-4.088275918960571,-4.150445461273193,0.24981403226145177,0.9896365094184876,0.9899302124977112,0.9858600258827209,0.9998854398727417,-0.9130489492416382,0.4075690960884094,-0.4384576225280762,-0.8117502188682556,-0.36238829255104066
20260202_144548_beam4,val,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144548_beam4.mat,"(128, 100)",64,9,0.09425970539450645,3.079944461584091,0.37058526803653874,0.33774058520793915,0.06707613170146942,1.0,0.7208203172683716,0.7278869152069092,0.009476044813851217,0.9999940133094788,0.9999999403953552,0.9999818205833435,0.9999999403953552,0.6008329653739929,-0.7993745279312133,0.08279742151498795,0.5987659740447998,0.7966245698928833,73,51,-3.8549928188323976,-3.753068447113037,0.431778632981366,0.959754867553711,0.9593807458877563,0.9531378269195556,0.9982708692550659,-0.947084412574768,0.31555628061294555,-0.4159579288959503,-0.8255669617652893,-0.2753218442201614
20260202_144604_beam1,val,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144604_beam1.mat,"(128, 100)",64,25,0.021350541152060032,3.097614675760269,0.3741292786165286,0.333638995885849,0.04320691153407097,1.0,5.150903844833374,4.635295867919922,2.3350997832400684,0.9186327648162842,0.9580258131027222,0.7686945796012878,0.9852579236030579,0.9411752200126648,0.29141446641413493,0.5054877758026123,0.7233040726184845,-0.25327037312847095,72,86,9.229214668273926,9.361106872558594,0.3724452677407314,0.967483594417572,0.9726791977882385,0.9468500733375549,0.9978158473968506,-0.5981599259376525,-0.7986495161056518,0.7860740685462951,-0.3575605940818787,0.4768496191501617
20260202_144604_beam3,val,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144604_beam3.mat,"(128, 100)",64,9,0.07680822908878326,2.9918616116046906,0.3748147934135522,0.33743973076343536,0.07257108390331268,1.0,0.11395063936710358,0.12734711170196533,0.017709019230350995,0.9999742460250854,0.9999998807907104,0.9999204874038696,0.9999999403953552,0.6519862413406372,-0.7582306790351868,0.013118246980011463,0.6519119906425476,0.7581443357467651,73,87,1.1308131098747254,1.190917730331421,0.1174229393118842,0.9896542716026306,0.9897125959396362,0.9866396427154541,0.9995231628417969,-0.6248103594779968,-0.7801656436920166,0.12943638652563094,-0.6130330300331116,0.7655757474899292
20260202_144604_beam4,val,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144604_beam4.mat,"(128, 100)",64,9,0.2924485206604004,2.891716867685318,0.3723402703786269,0.3349340707063675,0.060663092881441116,1.0,0.7200070023536682,0.726628303527832,0.008970679589225672,0.9999933505058288,0.9999999403953552,0.9999796390533447,0.9999998807907104,0.6008736038208008,-0.7993439078330994,0.08270443737506866,0.5988107466697693,0.7965997529029846,72,87,1.2947319078445434,1.2634215354919434,0.208232111723152,0.9593909502029419,0.9590718150138855,0.9502684593200683,0.9991431832313538,-0.6235388708114624,-0.7806962084770203,0.14788443148136138,-0.5914403367042541,0.7405772495269776
20260202_144613_beam3,val,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144613_beam3.mat,"(128, 100)",64,9,0.08265313506126404,3.071229249238968,0.3713438544508335,0.32986946403980255,0.09523200988769531,1.0,0.114058096408844,0.1277802586555481,0.01861307515550682,0.9999746823310852,0.9999998807907104,0.9999220371246338,1.0,0.6518529009819031,-0.758345308303833,0.013130610808730125,0.6517787027359009,0.7582589912414551,71,95,-1.0730711555480956,-1.1181772947311401,0.10002502638941012,0.9980160284042359,0.9980358481407166,0.9969942331314087,0.9999417662620544,0.9090312170982361,-0.41658822417259217,-0.122901771068573,0.9002895474433898,0.4125820231437683
20260202_144629_beam2,val,1,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/UAV_IQ/IQ_Data/20260202_144629_beam2.mat,"(128, 100)",64,9,-0.09257187694311142,2.971607118844986,0.3829105258058917,0.34196750819683075,0.08494091778993607,1.0,-1.0258519554138184,-1.0144917964935303,0.01575501086931809,0.999965558052063,0.9999997019767761,0.9998934626579284,0.9999989867210388,0.6684586143493653,-0.7437479233741761,-0.11755908638238907,0.6637992215156555,0.7385642838478088,79,101,1.0165504145622253,1.026974081993103,0.13162748440854388,0.9816413879394531,0.9816082715988159,0.9749486327171326,0.9997426867485046,0.2673807638883591,-0.9633239579200744,0.11647711157798767,0.26066472470760343,0.9390869617462159
